,id,preds
209,210,0.09999999459832906
210,211,0.09999999527353794
211,212,0.10000000167638064
212,213,0.10000000232830644
213,214,0.10000000353902579
214,215,0.10000000074505806
215,216,0.09999999590218067
216,217,0.1000000050291419
217,218,0.10000000111758708
218,219,0.099999996740371
219,220,0.10000000316649675
220,221,0.09999999543651938
221,222,0.10000000447034836
222,223,0.09999999729916453
223,224,0.10000000121071935
224,225,0.10000000037252903
225,226,0.10000000186264515
226,227,0.09999999515712261
227,228,0.09999999888241291
228,229,0.10000000610016287
229,230,0.10000000316649675
230,235,0.09999999813735486
231,237,0.1
232,239,0.10000000721774996
233,242,0.10000000018626451
234,243,0.09999999552965164
235,246,0.0999999948311597
236,247,0.09999999860301614
237,248,0.09999999683350325
238,252,0.0999999949708581
239,256,0.09999999394640327
240,257,0.09999999152496457
241,258,0.09999999441206456
242,259,0.09999999972060322
243,262,0.10000000172294676
244,267,0.10000000363215804
245,269,0.10000000074505806
246,272,0.10000000279396773
247,275,0.0999999993480742
248,276,0.09999999832361936
249,277,0.0999999986961484
250,279,0.09999999795109034
251,281,0.09999999776482582
252,283,0.0999999942141585
253,284,0.09999999571591615
254,285,0.10000000419095159
255,286,0.10000000344589352
256,287,0.10000000521540642
257,292,0.10000000353902579
258,293,0.09999999664723873
259,296,0.09999999729916453
260,301,0.1000000111758709
261,303,0.09999999180436134
262,307,0.10000000251457095
263,309,0.1000000056810677
264,310,0.10000000125728548
265,315,0.09999999534338713
266,318,0.09999999408610165
267,322,0.10000000260770321
268,323,0.10000000223517418
269,325,0.10000000386498868
270,332,0.09999999590218067
271,338,0.09999999469146133
272,350,0.09999999823048711
273,357,0.099999996740371
274,366,0.10000000726431608
275,377,0.10000000037252903
276,385,0.10000000772997737
277,390,0.09999999725259841
278,392,0.10000000074505806
279,395,0.09999999701976776
280,399,0.10000000204890966
281,408,0.09999999538995326
282,412,0.09999999487772585
283,415,0.10000000684522092
284,417,0.09999999832361936
285,418,0.09999999376013875
286,422,0.1000000050291419
287,430,0.09999999855645
288,432,0.09999999762512743
289,443,0.1000000033993274
290,445,0.09999999939464033
291,447,0.09999999990686774
292,454,0.10000000216532498
293,456,0.1000000050291419
294,461,0.09999999864958227
295,464,0.09999999627470971
296,465,0.10000000325962902
297,471,0.09999999646097421
298,477,0.09999999571591615
299,479,0.09999999552965164
300,482,0.10000000605359674
301,488,0.10000000167638064
302,506,0.09999999813735486
303,509,0.10000000149011612
304,511,0.10000000102445483
305,516,0.09999999892897904
306,519,0.10000000125728548
307,520,0.09999999552965164
308,522,0.09999999329447747
309,526,0.09999999352730811
310,527,0.09999999902211129
311,528,0.09999999897554517
312,538,0.09999999878928065
313,540,0.09999999534338713
314,545,0.10000000291038305
315,546,0.1000000037252903
316,547,0.10000000260770321
317,555,0.0999999959487468
318,560,0.10000000614672899
319,561,0.10000000004656613
320,562,0.09999999953433872
321,566,0.10000000055879354
322,570,0.10000000335276127
323,572,0.09999999795109034
324,575,0.09999999981373549
325,576,0.09999999958090484
326,578,0.10000000633299351
327,579,0.10000000325962902
328,580,0.10000000186264515
329,581,0.09999999883584679
330,584,0.10000000260770321
331,585,0.10000000302679837
332,595,0.09999999739229679
333,596,0.09999999601277523
334,598,0.09999999832361936
335,599,0.1000000050291419
336,601,0.10000000055879354
337,602,0.10000000447034836
338,603,0.10000000493600965
339,605,0.09999999478459358
340,611,0.10000000158324837
341,617,0.10000000675208867
342,624,0.10000000060535967
343,628,0.1000000030733645
344,629,0.09999999748542905
345,630,0.10000000009313226
346,637,0.09999999264255166
347,639,0.09999999590218067
348,644,0.09999999552965164
349,647,0.10000000618165358
350,648,0.10000000335276127
351,650,0.10000000095460564
352,656,0.10000000363215804
353,661,0.09999999916180968
354,662,0.09999999608844519
355,663,0.09999999720603228
356,669,0.09999999388819561
357,670,0.099999993853271
358,677,0.09999999790452421
359,682,0.10000000577419996
360,683,0.10000000074505806
361,684,0.09999999878928065
362,687,0.1000000013038516
363,688,0.10000000088475644
364,689,0.09999999590218067
365,691,0.10000000693835318
366,693,0.09999999953433872
367,697,0.10000000465661288
368,700,0.10000000158324837
369,706,0.09999999785795807
370,711,0.10000000179279596
371,712,0.09999999548308551
372,721,0.09999999348074198
373,723,0.10000000018626451
374,730,0.1000000013038516
375,731,0.09999999916180968
376,733,0.10000000353902579
377,740,0.09999999813735486
378,741,0.10000000004656613
379,748,0.09999999431893229
380,751,0.10000000270083546
381,754,0.0999999956227839
382,759,0.10000000363215804
383,764,0.10000000335276127
384,769,0.10000000167638064
385,772,0.0999999932013452
386,778,0.0999999975785613
387,782,0.10000000281725079
388,783,0.10000000298023223
389,784,0.10000000642612576
390,787,0.10000000121071935
391,789,0.09999999720603228
392,794,0.09999999962747097
393,798,0.1000000074505806
394,801,0.09999999646097421
395,807,0.1000000006519258
396,811,0.10000000121071935
397,814,0.10000000018626451
398,816,0.10000000111758708
399,820,0.100000004703179
400,821,0.09999999850988388
401,822,0.10000000014551916
402,827,0.09999999626306817
403,828,0.10000000512227417
404,836,0.10000000302679837
405,837,0.10000000027939678
406,839,0.09999999739229679
407,840,0.0999999969266355
408,844,0.10000000214204192
409,848,0.09999999469146133
410,853,0.09999999739229679
411,858,0.09999999962747097
412,862,0.10000000037252903
413,864,0.10000000260770321
414,870,0.09999999720603228
415,871,0.10000000221189112
416,872,0.10000000055879354
417,873,0.09999999472056516
418,875,0.10000000214204192
419,878,0.10000000200234353
420,881,0.10000000149011612
421,882,0.09999999548308551
422,885,0.0999999975785613
423,887,0.09999999832361936
424,889,0.09999999855645
425,890,0.09999999264255166
426,894,0.10000000447034836
427,898,0.10000000335276127
428,900,0.1000000037252903
429,905,0.0999999975785613
430,906,0.09999999599531292
431,911,0.09999999832361936
432,913,0.0999999973224476
433,915,0.0999999949708581
434,918,0.09999999906867743
435,924,0.10000000176951289
436,934,0.10000000260770321
437,944,0.10000000511063263
438,945,0.09999999618157744
439,950,0.10000000279396773
440,951,0.09999999701976776
441,953,0.09999999795109034
442,955,0.09999999906867743
443,959,0.10000000621657819
444,964,0.1000000094762072
445,966,0.1
446,976,0.09999999534338713
447,981,0.09999999459832906
448,991,0.10000000279396773
449,993,0.09999999329447747
450,995,0.10000000754371285
451,999,0.09999999394640327
452,1011,0.09999999902211129
453,1015,0.1000000056810677
454,1018,0.09999999580904842
455,1021,0.0999999993480742
456,1022,0.10000000316649675
457,1024,0.09999999776482582
458,1027,0.10000000257859938
459,1031,0.09999999608844519
460,1038,0.09999999478459358
461,1043,0.10000000167638064
462,1046,0.10000000260770321
463,1047,0.10000000791624189
464,1049,0.10000000167638064
465,1052,0.10000000479631126
466,1055,0.10000000623986124
467,1074,0.09999999795109034
468,1076,0.09999999850988388
469,1080,0.09999999940628186
470,1082,0.10000000076834112
471,1086,0.10000000186264515
472,1088,0.10000000223517418
473,1092,0.09999999776482582
474,1095,0.09999999632127583
475,1106,0.10000000325962902
476,1109,0.10000000186264515
477,1121,0.09999999795109034
478,1123,0.10000000670552253
479,1125,0.09999999463325367
480,1129,0.09999999739229679
481,1138,0.10000000074505806
482,1139,0.10000000167638064
483,1167,0.10000000414438545
484,1168,0.09999999919673427
485,1178,0.09999999003484845
486,1187,0.10000000288709998
487,1197,0.10000000698491932
488,1199,0.10000000288709998
489,1203,0.10000000121071935
490,1213,0.10000000102445483
491,1215,0.10000000298023223
492,1219,0.09999999599531292
493,1227,0.10000000689178705
494,1238,0.10000000093132258
495,1239,0.10000000186264515
496,1247,0.1000000022817403
497,1254,0.09999999916180968
498,1257,0.09999999441206456
499,1261,0.1000000037252903
500,1263,0.09999999182764441
501,1272,0.09999999823048711
502,1278,0.09999999584397301
503,1297,0.09999999799765646
504,1307,0.1000000076368451
505,1309,0.09999999860301614
506,1312,0.09999999143183232
507,1317,0.10000000316649675
508,1326,0.09999999813735486
509,1327,0.1000000019557774
510,1335,0.10000000507570803
511,1343,0.10000000172294676
512,1353,0.10000000558793545
513,1365,0.09999999618157744
514,1366,0.1000000024214387
515,1371,0.10000000149011612
516,1388,0.09999999809078872
517,1389,0.10000000623986124
518,1402,0.1000000037252903
519,1410,0.10000000726431608
520,1422,0.10000000391155481
521,1423,0.09999999874271452
522,1425,0.09999999590218067
523,1436,0.09999999608844519
524,1446,0.1000000022817403
525,1452,0.10000000298023223
526,1473,0.09999999897554517
527,1474,0.10000000693835318
528,1480,0.09999999850988388
529,1483,0.09999999832361936
530,1498,0.10000000279396773
531,1529,0.0999999993480742
532,1537,0.09999999981373549
533,1545,0.09999999701976776
534,1553,0.09999999906867743
535,1555,0.09999999776482582
536,1557,0.10000000158324837
537,1558,0.10000000046566129
538,1560,0.10000000465661288
539,1576,0.10000000461004674
540,1583,0.1000000043772161
541,1592,0.09999999576248228
542,1617,0.09999999739229679
543,1623,0.10000000316649675
544,1631,0.10000000204890966
545,1632,0.09999999729916453
546,1635,0.10000000586733222
547,1648,0.10000000391155481
548,1653,0.1000000037252903
549,1655,0.1000000006519258
550,1657,0.10000000512227417
551,1659,0.10000000381842256
552,1664,0.10000000027939678
553,1671,0.09999999441206456
554,1672,0.10000000037252903
555,1677,0.1000000024214387
556,1692,0.10000000400468707
557,1693,0.10000000433064997
558,1712,0.09999999646097421
559,1719,0.10000000158324837
560,1726,0.09999999850988388
561,1759,0.10000000456348061
562,1777,0.10000000428408384
563,1780,0.09999999804422259
564,1783,0.10000000456348061
565,1784,0.10000000377185643
566,1789,0.10000000046566129
567,1792,0.09999999916180968
568,1801,0.10000000162981451
569,1813,0.09999999972060322
570,1815,0.10000000298023223
571,1816,0.10000000288709998
572,1817,0.09999999701976776
573,1823,0.09999999506399035
574,1826,0.10000000353902579
575,1839,0.09999999376013875
576,1840,0.09999999790452421
577,1843,0.10000000232830644
578,1880,0.10000000186264515
579,1892,0.09999999469146133
580,1899,0.1000000024214387
581,1907,0.10000000237487257
582,1923,0.10000000051222742
583,1941,0.10000000186264515
584,1959,0.10000000027939678
585,1965,0.09999999813735486
586,1976,0.09999999767169357
587,1977,0.09999999450519681
588,1985,0.09999999855645
589,2020,0.09999999881256372
590,2021,0.09999999832361936
591,2022,0.09999999348074198
592,2041,0.09999999850988388
593,2055,0.09999999431893229
594,2063,0.10000000037252903
595,2065,0.09999999729916453
596,2068,0.09999999701976776
597,2070,0.10000000693835318
598,2073,0.0999999986961484
599,2095,0.10000000139698387
600,2120,0.10000000279396773
601,2124,0.1000000024214387
602,2127,0.09999999552965164
603,2129,0.10000000139698387
604,2133,0.10000000093132258
605,2135,0.10000000046566129
606,2152,0.10000000186264515
607,2153,0.10000000507570803
608,2164,0.1000000024214387
609,2185,0.10000000639993231
610,2189,0.09999999953433872
611,2209,0.10000000802101568
612,2214,0.09999999571591615
613,2221,0.10000000149011612
614,2222,0.10000000512227417
615,2225,0.10000000041909515
616,2231,0.09999999636784196
617,2232,0.1000000009778887
618,2241,0.0999999959487468
619,2243,0.09999999720603228
620,2253,0.09999999552965164
621,2267,0.10000000465661288
622,2282,0.0999999993480742
623,2290,0.09999999883584679
624,2295,0.09999999678693712
625,2301,0.09999999417632352
626,2302,0.10000000018626451
627,2307,0.10000000428408384
628,2322,0.09999999818392098
629,2325,0.09999999264255166
630,2332,0.09999999944120645
631,2337,0.09999999720603228
632,2346,0.09999999944120645
633,2348,0.10000000447034836
634,2353,0.09999999827705323
635,2357,0.09999999729916453
636,2363,0.10000000596046447
637,2371,0.10000000484287738
638,2386,0.10000000139698387
639,2392,0.09999999878928065
640,2402,0.09999999972060322
641,2411,0.1000000067986548
642,2417,0.09999999450519681
643,2446,0.09999999608844519
644,2447,0.1000000006519258
645,2451,0.10000000298023223
646,2454,0.09999999538995326
647,2468,0.09999999506399035
648,2471,0.09999999785795807
649,2482,0.099999993853271
650,2506,0.10000000176951289
651,2508,0.09999999701976776
652,2511,0.09999999925494193
653,2523,0.09999999755527825
654,2537,0.0999999949708581
655,2551,0.09999999449355527
656,2556,0.09999999888241291
657,2561,0.10000000037252903
658,2572,0.09999999850988388
659,2573,0.0999999969266355
660,2574,0.09999999720603228
661,2588,0.09999999720603228
662,2598,0.09999999534338713
663,2618,0.10000000433064997
664,2619,0.09999999981373549
665,2629,0.10000000270083546
666,2640,0.09999999618157744
667,2646,0.09999999590218067
668,2657,0.1000000024214387
669,2662,0.09999999804422259
670,2663,0.1000000024214387
671,2678,0.09999999944120645
672,2690,0.0999999942141585
673,2695,0.0999999955529347
674,2714,0.10000000260770321
675,2716,0.10000000037252903
676,2734,0.09999999878928065
677,2742,0.10000000102445483
678,2770,0.10000000223517418
679,2780,0.10000000172294676
680,2789,0.09999999944120645
681,2809,0.09999999671708792
682,2858,0.09999999720603228
683,2861,0.10000000074505806
684,2862,0.10000000800937414
685,2869,0.10000000111758708
686,2882,0.1000000050291419
687,2887,0.09999999218853191
688,2888,0.10000000344589352
689,2897,0.09999999525025487
690,2938,0.10000000363215804
691,2945,0.10000000149011612
692,2947,0.09999999916180968
693,2957,0.09999999636784196
694,2962,0.10000000055879354
695,2974,0.10000000298023223
696,2976,0.09999999916180968
697,2982,0.09999999683350325
698,2990,0.10000000027939678
699,2997,0.1000000030733645
700,3002,0.10000000153668225
701,3004,0.10000000093132258
702,3015,0.09999999478459358
703,3021,0.09999999990686774
704,3031,0.09999999990686774
705,3035,0.10000000260770321
706,3064,0.10000000260770321
707,3075,0.09999999962747097
708,3080,0.10000000083819031
709,3109,0.10000000102445483
710,3155,0.1000000019557774
711,3206,0.1000000006519258
712,3244,0.09999999720603228
713,3301,0.09999999972060322
714,3362,0.09999999906867743
715,3363,0.10000000046566129
716,3370,0.09999999897554517
717,3471,0.10000000270083546
718,3487,0.10000000121071935
719,3499,0.10000000500003807
720,3509,0.10000000204890966
721,3513,0.10000000121071935
722,3595,0.10000000083819031
723,3630,0.09999999795109034
724,3641,0.09999999254941941
725,3646,0.10000000041909515
726,3664,0.10000000316649675
727,3669,0.10000000037252903
728,3686,0.10000000214204192
729,3767,0.10000000782310962
730,3783,0.10000000447034836
731,3792,0.1000000036205165
732,3797,0.10000000428408384
733,3828,0.10000000149011612
734,3842,0.10000000037252903
735,3856,0.09999999897554517
736,3866,0.10000000391155481
737,3868,0.10000000037252903
738,3869,0.09999999906867743
739,3870,0.10000000167638064
740,3877,0.10000000204890966
741,3880,0.09999999646097421
742,3890,0.09999999958090484
743,3906,0.09999999916180968
744,3912,0.10000000298023223
745,3941,0.09999999916180968
746,3944,0.10000000246800482
747,3945,0.09999999128049239
748,3948,0.10000000279396773
749,3952,0.09999999767169357
750,3967,0.1000000030733645
751,3971,0.10000000232830644
752,3973,0.10000000651925803
753,3979,0.10000000298023223
754,3980,0.10000000400468707
755,4003,0.10000000551808626
756,4007,0.10000000176951289
757,4010,0.09999999711290002
758,4022,0.09999999618157744
759,4025,0.09999999832361936
760,4103,0.09999999790452421
761,4106,0.10000000334111973
762,4107,0.1000000024214387
763,4109,0.10000000428408384
764,4117,0.10000000526197254
765,4127,0.09999999627470971
766,4129,0.1000000013038516
767,4140,0.10000000046566129
768,4148,0.10000000260770321
769,4167,0.10000000055879354
770,4178,0.09999999795109034
771,4182,0.09999999543651938
772,4187,0.09999999925494193
773,4204,0.1000000006519258
774,4212,0.10000000167638064
775,4231,0.10000000102445483
776,4234,0.09999999469146133
777,4242,0.09999999897554517
778,4255,0.09999999441206456
779,4262,0.10000000167638064
780,4267,0.09999999795109034
781,4273,0.10000000223517418
782,4280,0.09999999920837581
783,4285,0.09999999348074198
784,4290,0.10000000144355
785,4296,0.1000000006519258
786,4299,0.09999999618157744
787,4301,0.10000000456348061
788,4306,0.10000000293366611
789,4309,0.09999999776482582
790,4317,0.09999999962747097
791,4322,0.09999999823048711
792,4345,0.10000000074505806
793,4355,0.10000000391155481
794,4371,0.1
795,4376,0.10000000074505806
796,4380,0.10000000107102096
797,4387,0.10000000293366611
798,4392,0.10000000004656613
799,4398,0.10000000046566129
800,4420,0.10000000176951289
801,4472,0.10000000288709998
802,4473,0.10000000158324837
803,4476,0.09999999701976776
804,4484,0.10000000321306288
805,4507,0.10000000790460035
806,4525,0.09999999543651938
807,4530,0.10000000111758708
808,4554,0.0999999986961484
809,4562,0.10000000465661288
810,4583,0.10000000577419996
811,4592,0.1000000043772161
812,4604,0.09999999962747097
813,4611,0.09999999338760972
814,4617,0.09999999173451216
815,4650,0.09999999785795807
816,4672,0.10000000074505806
817,4705,0.09999999459832906
818,4710,0.09999999608844519
819,4764,0.10000000186264515
820,4783,0.10000000186264515
821,4824,0.10000000707805157
822,4829,0.10000000232830644
823,4842,0.09999999627470971
824,4843,0.0999999949708581
825,4860,0.10000000018626451
826,4869,0.10000000521540642
827,4888,0.10000000095460564
828,4902,0.0999999956227839
829,4916,0.10000000335276127
830,4923,0.09999999664723873
831,4936,0.09999999720603228
832,4959,0.1000000037252903
833,4963,0.10000000046566129
834,4964,0.09999999767169357
835,4974,0.10000000186264515
836,4993,0.09999999552965164
837,5006,0.10000000344589352
838,5018,0.0999999986961484
839,5042,0.09999999832361936
840,5054,0.10000000335276127
841,5096,0.09999999650754035
842,5098,0.09999999203719198
843,5100,0.09999999832361936
844,5117,0.09999999878928065
845,5132,0.1000000024214387
846,5136,0.09999999813735486
847,5183,0.09999999599531292
848,5186,0.10000000083819031
849,5189,0.10000000175787135
850,5197,0.09999999785795807
851,5198,0.09999999925494193
852,5214,0.10000000419095159
853,5215,0.10000000507570803
854,5231,0.10000000046566129
855,5244,0.10000000465661288
856,5267,0.09999999450519681
857,5286,0.09999999627470971
858,5291,0.09999999697320164
859,5316,0.0999999996740371
860,5330,0.09999999478459358
861,5345,0.10000000409781933
862,5360,0.10000000633299351
863,5364,0.09999999925494193
864,5368,0.09999999864958227
865,5389,0.09999999813735486
866,5410,0.0999999969266355
867,5418,0.1000000077765435
868,5451,0.09999999916180968
869,5459,0.10000000288709998
870,5475,0.09999999799765646
871,5480,0.09999999388237484
872,5496,0.09999999841675163
873,5517,0.0999999975785613
874,5520,0.09999999557621778
875,5523,0.09999999823048711
876,5528,0.10000000349245966
877,5530,0.10000000009313226
878,5532,0.1000000043772161
879,5559,0.09999999848660082
880,5570,0.09999999850988388
881,5572,0.10000000856816768
882,5587,0.10000000027939678
883,5620,0.09999999697320164
884,5642,0.09999999832361936
885,5646,0.09999999990686774
886,5660,0.09999999906867743
887,5671,0.09999999883584679
888,5681,0.09999999422580004
889,5684,0.10000000428408384
890,5740,0.09999999850988388
891,5758,0.09999999459832906
892,5764,0.10000000232830644
893,5792,0.1000000030733645
894,5803,0.09999999832361936
895,5804,0.09999999534338713
896,5834,0.10000000037252903
897,5884,0.0999999966006726
898,5894,0.10000000204890966
899,5901,0.10000000051222742
900,5907,0.09999999972060322
901,5938,0.10000000414438545
902,5997,0.09999999422580004
903,6043,0.10000000149011612
904,6050,0.10000000358559191
905,6051,0.10000000637955964
906,6104,0.09999999715946614
907,6121,0.10000000149011612
908,6137,0.10000000083819031
909,6188,0.10000000018626451
910,6190,0.09999999939464033
911,6194,0.10000000093132258
912,6200,0.1000000024214387
913,6206,0.10000000186264515
914,6217,0.0999999928753823
915,6221,0.10000000512227417
916,6226,0.1000000043772161
917,6233,0.10000000158324837
918,6245,0.09999999487772585
919,6292,0.10000000493600965
920,6294,0.10000000521540642
921,6301,0.10000000074505806
922,6303,0.10000000270083546
923,6328,0.1000000006519258
924,6332,0.1
925,6347,0.10000000055879354
926,6371,0.10000000512227417
927,6375,0.10000000018626451
928,6379,0.09999999506399035
929,6381,0.10000000179279596
930,6388,0.10000000232830644
931,6407,0.1000000013038516
932,6411,0.09999999571591615
933,6440,0.10000000409781933
934,6484,0.09999999655410648
935,6500,0.09999999683350325
936,6503,0.09999999888241291
937,6545,0.10000000102445483
938,6548,0.09999999776482582
939,6600,0.1000000050291419
940,6601,0.09999999590218067
941,6603,0.10000000260770321
942,6606,0.09999999850988388
943,6607,0.10000000046566129
944,6608,0.10000000018626451
945,6609,0.10000000083819031
946,6613,0.09999999986030161
947,6616,0.10000000139698387
948,6618,0.0999999983701855
949,6620,0.10000000149011612
950,6629,0.09999999860301614
951,6631,0.09999999962747097
952,6636,0.09999999543651938
953,6643,0.09999999534338713
954,6645,0.1000000050291419
955,6646,0.10000000111758708
956,6651,0.10000000381842256
957,6653,0.10000000260770321
958,6660,0.1000000043772161
959,6670,0.10000000139698387
960,6675,0.09999999776482582
961,6684,0.1000000006519258
962,6685,0.09999999942083378
963,6688,0.09999999813735486
964,6689,0.10000000093132258
965,6693,0.09999999143183232
966,6695,0.09999999920837581
967,6696,0.09999999902211129
968,6697,0.09999999883584679
969,6698,0.1000000024214387
970,6700,0.10000000149011612
971,6708,0.09999999785795807
972,6709,0.10000000316649675
973,6711,0.10000000083819031
974,6714,0.09999999962747097
975,6717,0.0999999932013452
976,6721,0.10000000093132258
977,6722,0.09999999804422259
978,6725,0.09999999357387424
979,6729,0.10000000335276127
980,6732,0.1
981,6738,0.10000000521540642
982,6739,0.10000000055879354
983,6741,0.10000000167638064
984,6743,0.09999999897554517
985,6744,0.10000000121071935
986,6753,0.10000000442378223
987,6755,0.09999999888241291
988,6761,0.09999999953433872
989,6765,0.10000000037252903
990,6767,0.09999999925494193
991,6768,0.09999999781139195
992,6778,0.1000000013038516
993,6781,0.10000000204890966
994,6783,0.09999999972060322
995,6784,0.09999999995343387
996,6787,0.09999999962747097
997,6790,0.0999999993480742
998,6791,0.100000004703179
999,6796,0.09999999715946614
1000,6798,0.10000000037252903
1001,6799,0.10000000055879354
1002,6802,0.10000000260770321
1003,6807,0.10000000055879354
1004,6808,0.1
1005,6813,0.10000000256113709
1006,6817,0.10000000391155481
1007,6819,0.09999999552965164
1008,6826,0.09999999767169357
1009,6828,0.10000001005828381
1010,6831,0.10000000046566129
1011,6837,0.1000000009778887
1012,6838,0.0999999975785613
1013,6840,0.10000000232830644
1014,6847,0.10000000232830644
1015,6851,0.09999999736901373
1016,6855,0.100000004703179
1017,6859,0.09999999850988388
1018,6862,0.10000000214204192
1019,6865,0.09999999506399035
1020,6866,0.09999999627470971
1021,6870,0.1000000074505806
1022,6873,0.1000000006519258
1023,6876,0.09999999953433872
1024,6882,0.09999999890569597
1025,6884,0.10000000013969838
1026,6892,0.10000000055879354
1027,6894,0.10000000288709998
1028,6899,0.10000000139698387
1029,6901,0.10000000651925803
1030,6902,0.09999999944120645
1031,6904,0.09999999855645
1032,6905,0.10000000272411853
